phase,segment,combo,adoption_level,reason,total_bins,min_bin_n,median_bin_n,eff_min_bin_n,ratio_1_9,ratio_10_99,ratio_500_plus,small_headcount_sensitive,all_existing_bins_ge_150,all_existing_bins_ge_300,all_existing_bins_ge_500,reviewer_comment
3,COURSE_27_左回り急坂U字_ダ,da_tekisei_code+ichi_shisu_juni+pace_shisu_juni,reject,too many bins (631); combo splits data too finely,631,1,9.0,1,0.5261,0.4675,0.0,True,False,False,False,332 bins with n<10; only 631/1620 possible bins observed
3,COURSE_27_左回り急坂U字_ダ,kyakushitsu+pace_shisu_juni+ten_shisu_juni,reject,too many bins (929); combo splits data too finely,929,1,6.0,1,0.6222,0.3735,0.0,True,False,False,False,578 bins with n<10; only 929/1296 possible bins observed
3,COURSE_27_左回り急坂U字_ダ,manken_shirushi+uma_deokure_bin+rotation_bin,reject,too many bins (309); combo splits data too finely,309,1,11.0,1,0.466,0.5243,0.0,False,False,False,False,144 bins with n<10
3,COURSE_27_左回り急坂U字_ダ,manken_shirushi+umakigo_code+ichi_shisu_juni,reject,too many bins (364); combo splits data too finely,364,1,4.0,1,0.6429,0.3489,0.0,True,False,False,False,234 bins with n<10; only 364/972 possible bins observed
3,COURSE_27_左回り急坂U字_芝,agari_shisu_juni+joshodo_code+kijun_ninkijun_tansho,reject,too many bins (698); combo splits data too finely,698,1,5.0,1,0.6203,0.3754,0.0,True,False,False,False,433 bins with n<10; 207 SHS tail bins excluded from eff. check
3,COURSE_27_左回り急坂U字_芝,agari_shisu_juni+uma_start_shisu_decile+kyakushitsu,reject,too many bins (523); combo splits data too finely,523,1,10.0,1,0.4837,0.5048,0.0,True,False,False,False,253 bins with n<10; 152 SHS tail bins excluded from eff. check
3,COURSE_27_東京O字_芝,bataiju_zogen+idm_decile+sogo_shisu_decile,reject,too many bins (358); combo splits data too finely,358,1,3.0,1,0.7989,0.1927,0.0,False,False,False,False,286 bins with n<10
3,COURSE_27_東京O字_芝,pace_yoso+bataiju_zogen+idm_decile,reject,too many bins (336); combo splits data too finely,336,1,3.0,1,0.7768,0.2143,0.0,False,False,False,False,261 bins with n<10
3,COURSE_27_東京O字_芝,pace_yoso+bataiju_zogen+sogo_shisu_decile,reject,too many bins (334); combo splits data too finely,334,1,3.0,1,0.7725,0.2186,0.0,False,False,False,False,258 bins with n<10
3,COURSE_27_東京O字_芝,shiba_tekisei_code+manken_shisu_decile+uma_deokure_bin,reject,too many bins (137); combo splits data too finely,137,1,8.0,1,0.5401,0.438,0.0,False,False,False,False,74 bins with n<10
3,COURSE_27_東京O字_芝,shiba_tekisei_code+pace_yoso+bataiju_zogen,reject,too many bins (160); combo splits data too finely,160,1,5.0,1,0.6438,0.3375,0.0,False,False,False,False,103 bins with n<10
3,COURSE_27_東京O字_芝,shiba_tekisei_code+rotation_bin+sogo_shisu_decile,reject,too many bins (137); combo splits data too finely,137,1,10.0,1,0.4964,0.4672,0.0,False,False,False,False,68 bins with n<10
3,COURSE_27_東京U字_ダ,da_tekisei_code+agari_shisu_juni+gekiso_juni,reject,too many bins (756); combo splits data too finely,756,1,20.0,1,0.3214,0.6627,0.0,True,False,False,False,243 bins with n<10; only 756/1620 possible bins observed
3,COURSE_27_東京U字_ダ,da_tekisei_code+ichi_shisu_juni+gekiso_juni,reject,too many bins (746); combo splits data too finely,746,1,22.0,1,0.3204,0.6622,0.0,True,False,False,False,239 bins with n<10; only 746/1620 possible bins observed
3,COURSE_27_東京U字_ダ,da_tekisei_code+manken_shirushi+pace_shisu_juni,reject,too many bins (383); combo splits data too finely,383,1,28.0,1,0.3185,0.6736,0.0,True,False,False,False,122 bins with n<10; only 383/810 possible bins observed
3,COURSE_27_東京U字_ダ,da_tekisei_code+pace_shisu_juni+gekiso_juni,reject,too many bins (751); combo splits data too finely,751,1,20.0,1,0.3502,0.6312,0.0,True,False,False,False,263 bins with n<10; only 751/1620 possible bins observed
3,COURSE_27_東京U字_ダ,da_tekisei_code+ten_shisu_juni+gekiso_juni,reject,too many bins (751); combo splits data too finely,751,1,21.0,1,0.3435,0.6405,0.0,True,False,False,False,258 bins with n<10; only 751/1620 possible bins observed
3,COURSE_27_東京U字_ダ,hizume_code+pace_shisu_juni+rotation_bin,reject,too many bins (1800); combo splits data too finely,1800,1,5.0,1,0.6439,0.3539,0.0,True,False,False,False,1159 bins with n<10; 664 SHS tail bins excluded from eff. check
3,COURSE_27_東京U字_ダ,hizume_code+rotation_bin+agari_shisu_juni,reject,too many bins (1794); combo splits data too finely,1794,1,5.0,1,0.6433,0.3545,0.0,True,False,False,False,1154 bins with n<10; 671 SHS tail bins excluded from eff. check
3,COURSE_27_東京U字_ダ,ichi_shisu_juni+pace_shisu_juni+gekiso_juni,reject,too many bins (3566); combo splits data too finely,3566,1,5.0,1,0.7858,0.2134,0.0,True,False,False,False,2802 bins with n<10; 765 SHS tail bins excluded from eff. check; only 3566/5832 possible bins observed
3,COURSE_27_東京U字_ダ,ichi_shisu_juni+pace_shisu_juni+rotation_bin,reject,too many bins (1759); combo splits data too finely,1759,1,8.0,1,0.5497,0.4486,0.0,True,False,False,False,967 bins with n<10; 368 SHS tail bins excluded from eff. check
3,COURSE_27_東京U字_ダ,ichi_shisu_juni+ten_shisu_juni+gekiso_juni,reject,too many bins (3640); combo splits data too finely,3640,1,5.0,1,0.8008,0.1984,0.0,True,False,False,False,2915 bins with n<10; 753 SHS tail bins excluded from eff. check; only 3640/5832 possible bins observed
3,COURSE_27_東京U字_ダ,joken_class_code+agari_shisu_juni+gekiso_juni,reject,too many bins (1273); combo splits data too finely,1273,1,13.0,1,0.3959,0.6009,0.0,True,False,False,False,504 bins with n<10; only 1273/2268 possible bins observed
3,COURSE_27_東京U字_ダ,joken_class_code+manken_shirushi+agari_shisu_juni,reject,too many bins (635); combo splits data too finely,635,1,14.0,1,0.3543,0.622,0.0,True,False,False,False,225 bins with n<10; only 635/1134 possible bins observed
3,COURSE_27_東京U字_ダ,joken_class_code+manken_shirushi+pace_shisu_juni,reject,too many bins (639); combo splits data too finely,639,1,15.0,1,0.374,0.6166,0.0,True,False,False,False,239 bins with n<10; only 639/1134 possible bins observed
3,COURSE_27_東京U字_ダ,kyakushitsu+idm_decile+gekiso_juni,reject,too many bins (728); combo splits data too finely,728,1,29.0,1,0.1442,0.8448,0.0,True,False,False,False,105 bins with n<10
3,COURSE_27_東京U字_ダ,kyori_tekisei+agari_shisu_juni+gekiso_juni,reject,too many bins (1074); combo splits data too finely,1074,1,17.0,1,0.2505,0.7439,0.0,True,False,False,False,269 bins with n<10; only 1074/1620 possible bins observed
3,COURSE_27_東京U字_ダ,kyori_tekisei+pace_shisu_juni+gekiso_juni,reject,too many bins (1070); combo splits data too finely,1070,1,17.0,1,0.2542,0.7393,0.0,True,False,False,False,272 bins with n<10; only 1070/1620 possible bins observed
3,COURSE_27_東京U字_ダ,kyori_tekisei+ten_shisu_juni+gekiso_juni,reject,too many bins (1074); combo splits data too finely,1074,1,17.0,1,0.23,0.7644,0.0,True,False,False,False,247 bins with n<10; only 1074/1620 possible bins observed
3,COURSE_27_東京U字_ダ,manken_shirushi+class_code+gekiso_juni,reject,too many bins (1332); combo splits data too finely,1332,1,4.0,1,0.7207,0.2748,0.0,True,False,False,False,960 bins with n<10
3,COURSE_27_東京U字_ダ,manken_shirushi+gekiso_juni+sogo_shisu_decile,reject,too many bins (1114); combo splits data too finely,1114,1,10.0,1,0.4749,0.5215,0.0,True,False,False,False,529 bins with n<10
3,COURSE_27_東京U字_ダ,manken_shirushi+ichi_shisu_juni+pace_shisu_juni,reject,too many bins (1826); combo splits data too finely,1826,1,6.0,1,0.6977,0.3007,0.0,True,False,False,False,1274 bins with n<10; only 1826/2916 possible bins observed
3,COURSE_27_東京U字_ダ,manken_shirushi+kyori_tekisei+agari_shisu_juni,reject,too many bins (542); combo splits data too finely,542,1,21.5,1,0.2196,0.7657,0.0,True,False,False,False,119 bins with n<10; only 542/810 possible bins observed
3,COURSE_27_東京U字_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,reject,too many bins (452); combo splits data too finely,452,1,28.0,1,0.1726,0.8142,0.0,True,False,False,False,78 bins with n<10; only 452/810 possible bins observed
3,COURSE_27_東京U字_ダ,omo_tekisei_code+ten_shisu_juni+pace_shisu_juni,reject,too many bins (797); combo splits data too finely,797,1,21.0,1,0.2936,0.6863,0.0,True,False,False,False,234 bins with n<10; only 797/1620 possible bins observed
3,COURSE_27_東京U字_ダ,uma_deokure_bin+ten_shisu_juni+gekiso_juni,reject,too many bins (1270); combo splits data too finely,1270,1,9.0,1,0.5102,0.4866,0.0,True,False,False,False,648 bins with n<10
3,COURSE_27_東京U字_ダ,uma_start_shisu_decile+hizume_code+agari_shisu_juni,reject,too many bins (1904); combo splits data too finely,1904,1,6.0,1,0.6397,0.3582,0.0,True,False,False,False,1218 bins with n<10
3,COURSE_27_東京U字_芝,gekiso_juni+ichi_shisu_juni+pace_shisu_juni,reject,too many bins (3913); combo splits data too finely,3913,1,3.0,1,0.8495,0.1485,0.0,True,False,False,False,3324 bins with n<10; 965 SHS tail bins excluded from eff. check; only 3913/5832 possible bins observed
3,COURSE_27_東京U字_芝,hizume_code+ten_shisu_juni+rotation_bin,reject,too many bins (1698); combo splits data too finely,1698,1,4.0,1,0.6867,0.311,0.0,True,False,False,False,1166 bins with n<10; 690 SHS tail bins excluded from eff. check
3,COURSE_27_東京U字_芝,joken_class_code+agari_shisu_juni+gekiso_juni,reject,too many bins (1490); combo splits data too finely,1490,1,8.0,1,0.5523,0.4376,0.0,True,False,False,False,823 bins with n<10; only 1490/2268 possible bins observed
3,COURSE_27_東京U字_芝,joken_class_code+gekiso_juni+pace_shisu_juni,reject,too many bins (1478); combo splits data too finely,1478,1,8.0,1,0.5535,0.4371,0.0,True,False,False,False,818 bins with n<10; only 1478/2268 possible bins observed
3,COURSE_27_東京U字_芝,joken_class_code+manken_shirushi+ten_shisu_juni,reject,too many bins (702); combo splits data too finely,702,1,13.0,1,0.349,0.6425,0.0,True,False,False,False,245 bins with n<10; only 702/1134 possible bins observed
3,COURSE_27_東京U字_芝,joken_class_code+ten_shisu_juni+gekiso_juni,reject,too many bins (1486); combo splits data too finely,1486,1,8.0,1,0.5431,0.4489,0.0,True,False,False,False,807 bins with n<10; only 1486/2268 possible bins observed
3,COURSE_27_東京U字_芝,kyori_tekisei+gekiso_juni+pace_shisu_juni,reject,too many bins (1309); combo splits data too finely,1309,1,8.0,1,0.5615,0.4324,0.0,True,False,False,False,735 bins with n<10; only 1309/1620 possible bins observed
3,COURSE_27_東京U字_芝,kyori_tekisei+ten_shisu_juni+gekiso_juni,reject,too many bins (1309); combo splits data too finely,1309,1,8.0,1,0.5279,0.4698,0.0,True,False,False,False,691 bins with n<10; only 1309/1620 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+ichi_shisu_juni+pace_shisu_juni,reject,too many bins (2006); combo splits data too finely,2006,1,4.0,1,0.7916,0.2064,0.0,True,False,False,False,1588 bins with n<10; only 2006/2916 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+kyakushitsu+pace_shisu_juni,reject,too many bins (624); combo splits data too finely,624,1,20.0,1,0.2628,0.7324,0.0,True,False,False,False,164 bins with n<10; only 624/648 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+kyori_tekisei+pace_shisu_juni,reject,too many bins (633); combo splits data too finely,633,1,12.0,1,0.4439,0.5482,0.0,True,False,False,False,281 bins with n<10; only 633/810 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+kyori_tekisei+ten_shisu_juni,reject,too many bins (641); combo splits data too finely,641,1,13.0,1,0.4134,0.5819,0.0,True,False,False,False,265 bins with n<10; only 641/810 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+ten_shisu_juni+ichi_shisu_juni,reject,too many bins (2088); combo splits data too finely,2088,1,4.0,1,0.8032,0.1949,0.0,True,False,False,False,1677 bins with n<10; only 2088/2916 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+ten_shisu_juni+pace_shisu_juni,reject,too many bins (1978); combo splits data too finely,1978,1,4.0,1,0.7907,0.2073,0.0,True,False,False,False,1564 bins with n<10; only 1978/2916 possible bins observed
3,COURSE_27_東京U字_芝,manken_shirushi+uma_deokure_bin+ichi_shisu_juni,reject,too many bins (673); combo splits data too finely,673,1,8.0,1,0.5542,0.4413,0.0,True,False,False,False,373 bins with n<10
3,COURSE_27_東京U字_芝,omo_tekisei_code+ichi_shisu_juni+pace_shisu_juni,reject,too many bins (899); combo splits data too finely,899,1,9.0,1,0.5139,0.4739,0.0,True,False,False,False,462 bins with n<10; only 899/1620 possible bins observed
3,COURSE_27_東京U字_芝,omo_tekisei_code+ten_shisu_juni+ichi_shisu_juni,reject,too many bins (901); combo splits data too finely,901,1,10.0,1,0.4839,0.505,0.0,True,False,False,False,436 bins with n<10; only 901/1620 possible bins observed
3,COURSE_27_東京U字_芝,pace_yoso+agari_shisu_juni+gekiso_juni,reject,too many bins (911); combo splits data too finely,911,1,14.0,1,0.3886,0.5982,0.0,True,False,False,False,354 bins with n<10; only 911/1620 possible bins observed
3,COURSE_27_東京U字_芝,pace_yoso+gekiso_juni+pace_shisu_juni,reject,too many bins (903); combo splits data too finely,903,1,14.0,1,0.4053,0.5803,0.0,True,False,False,False,366 bins with n<10; only 903/1620 possible bins observed
3,COURSE_27_東京U字_芝,pace_yoso+ten_shisu_juni+gekiso_juni,reject,too many bins (926); combo splits data too finely,926,1,14.0,1,0.4071,0.5853,0.0,True,False,False,False,377 bins with n<10; only 926/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+agari_shisu_juni+pace_shisu_juni,reject,too many bins (853); combo splits data too finely,853,1,13.0,1,0.4174,0.5744,0.0,True,False,False,False,356 bins with n<10; only 853/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+gekiso_juni+pace_shisu_juni,reject,too many bins (929); combo splits data too finely,929,1,11.0,1,0.4413,0.5457,0.0,True,False,False,False,410 bins with n<10; only 929/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+ten_shisu_juni+gekiso_juni,reject,too many bins (941); combo splits data too finely,941,1,11.0,1,0.4431,0.543,0.0,True,False,False,False,417 bins with n<10; only 941/1620 possible bins observed
3,COURSE_27_東京U字_芝,shiba_tekisei_code+ten_shisu_juni+ichi_shisu_juni,reject,too many bins (913); combo splits data too finely,913,1,11.0,1,0.4436,0.5433,0.0,True,False,False,False,405 bins with n<10; only 913/1620 possible bins observed
3,COURSE_27_東京U字_芝,ten_shisu_juni+gekiso_juni+ichi_shisu_juni,reject,too many bins (4037); combo splits data too finely,4037,1,3.0,1,0.8583,0.1402,0.0,True,False,False,False,3465 bins with n<10; 1211 SHS tail bins excluded from eff. check; only 4037/5832 possible bins observed
3,COURSE_27_東京U字_芝,ten_shisu_juni+gekiso_juni+pace_shisu_juni,reject,too many bins (3838); combo splits data too finely,3838,1,3.0,1,0.8619,0.1363,0.0,True,False,False,False,3308 bins with n<10; 1091 SHS tail bins excluded from eff. check; only 3838/5832 possible bins observed
3,COURSE_27_東京U字_芝,uma_deokure_bin+gekiso_juni+pace_shisu_juni,reject,too many bins (1401); combo splits data too finely,1401,1,6.0,1,0.6545,0.3433,0.0,True,False,False,False,917 bins with n<10
3,COURSE_27_東京U字_芝,uma_deokure_bin+ten_shisu_juni+ichi_shisu_juni,reject,too many bins (1346); combo splits data too finely,1346,1,6.0,1,0.6412,0.3544,0.0,True,False,False,False,863 bins with n<10
3,COURSE_27_東京U字_芝,uma_deokure_bin+ten_shisu_juni+pace_shisu_juni,reject,too many bins (1338); combo splits data too finely,1338,1,6.0,1,0.651,0.3445,0.0,True,False,False,False,871 bins with n<10
3,COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+ichi_shisu_juni,reject,too many bins (2083); combo splits data too finely,2083,1,5.0,1,0.7196,0.2789,0.0,True,False,False,False,1499 bins with n<10
3,COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+pace_shisu_juni,reject,too many bins (2048); combo splits data too finely,2048,1,5.0,1,0.6924,0.3052,0.0,True,False,False,False,1418 bins with n<10
3,COURSE_27_東京U字_芝,uma_start_shisu_decile+ten_shisu_juni+rotation_bin,reject,too many bins (1048); combo splits data too finely,1048,1,11.0,1,0.4628,0.5296,0.0,True,False,False,False,485 bins with n<10
3,COURSE_27_特殊A_芝,manken_shirushi+uma_deokure_bin+uma_start_shisu_decile,reject,too many bins (295); combo splits data too finely,295,1,5.0,1,0.6915,0.2915,0.0,False,False,False,False,204 bins with n<10
3,COURSE_27_特殊A_芝,shiba_tekisei_code+kyakushitsu+ten_shisu_juni,reject,too many bins (188); combo splits data too finely,188,1,21.5,1,0.2074,0.75,0.0,True,False,False,False,39 bins with n<10; only 188/360 possible bins observed
3,COURSE_27_直線_芝,chokyo_shisu_decile+shiba_tekisei_code+joho_shisu_decile,reject,too many bins (130); combo splits data too finely,130,1,10.0,1,0.4769,0.5,0.0,False,False,False,False,62 bins with n<10
3,COURSE_27_直線_芝,idm_decile+ls_shisu_juni+kyori_tekisei,reject,too many bins (248); combo splits data too finely,248,1,5.0,1,0.6734,0.3145,0.0,True,False,False,False,167 bins with n<10
3,COURSE_27_直線_芝,joken_class_code+idm_decile+joho_shisu_decile,reject,too many bins (155); combo splits data too finely,155,1,11.0,1,0.4581,0.5097,0.0,False,False,False,False,71 bins with n<10
3,COURSE_27_直線_芝,kishu_kitai_rentai_decile+kyori_tekisei+joho_shisu_decile,reject,too many bins (146); combo splits data too finely,146,1,8.0,1,0.5959,0.3699,0.0,False,False,False,False,87 bins with n<10
3,COURSE_27_直線_芝,kishu_minarai_code+chokyo_shisu_decile+kishu_kitai_tansho_decile,reject,too many bins (282); combo splits data too finely,282,1,3.0,1,0.7801,0.2092,0.0,False,False,False,False,220 bins with n<10
