phase,segment,combo,bin_key,n_horses,tansho_n,tansho_hit_rate,tansho_roi_raw,tansho_roi_corr,fukusho_n,fukusho_hit_rate,fukusho_roi_raw,fukusho_roi_corr,combo_clb,combo_mean_roi
1,GLOBAL,kishu_kitai_tansho_ritsu,0.4,144,144,0.0,0.0,0.0,144,6.25,75.07,88.93,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,29.7,93,93,25.81,66.88,66.32,93,69.89,88.82,88.79,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,32.3,53,53,35.85,91.32,86.41,53,69.81,89.62,88.79,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.7,110,110,25.45,82.09,84.71,110,62.73,88.64,88.53,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.8,146,146,24.66,91.78,93.31,146,58.9,86.16,88.52,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,41.4,248,248,47.18,83.06,83.16,248,76.21,86.21,88.36,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.0,120,120,21.67,67.25,72.68,120,61.67,89.67,88.32,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,42.7,216,216,39.81,68.66,70.41,216,75.0,84.77,88.26,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,40.3,56,56,64.29,116.07,115.86,56,75.0,84.29,88.11,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,26.8,139,139,24.46,70.14,72.56,139,64.03,92.23,87.98,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,0.5,296,296,1.69,86.59,102.8,296,8.11,87.16,87.89,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,40.9,147,147,51.02,88.91,89.84,147,74.83,85.1,87.87,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,33.6,79,79,27.85,66.58,68.29,79,70.89,86.58,87.85,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,34.0,101,101,35.64,75.45,79.49,101,71.29,87.33,87.8,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,34.6,79,79,24.05,54.43,52.15,79,72.15,90.13,87.67,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,42.1,413,413,41.16,76.1,76.33,413,74.82,86.1,87.66,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,41.2,129,129,45.74,81.09,81.29,129,75.19,84.26,87.55,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,33.8,73,73,35.62,83.01,80.06,73,69.86,88.08,87.5,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.5,192,192,21.35,108.39,105.26,192,50.52,86.93,87.32,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,43.2,53,53,54.72,95.09,92.43,53,75.47,83.77,87.3,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.9,104,104,22.12,55.87,60.92,104,66.35,88.46,87.21,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,34.3,124,124,44.35,97.5,99.18,124,70.97,85.32,87.19,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.5,443,443,22.12,94.9,95.86,443,53.27,87.67,87.18,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,30.2,269,269,35.69,86.8,86.84,269,68.03,85.32,87.12,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.1,127,127,29.13,81.81,83.13,127,64.57,89.84,87.12,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.2,120,120,24.17,68.67,72.29,120,65.0,89.58,87.09,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,28.4,57,57,29.82,76.84,73.54,57,68.42,87.19,87.05,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,38.9,55,55,41.82,79.09,79.16,55,74.55,84.91,87.05,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.9,164,164,23.78,104.39,102.01,164,54.27,89.82,87.01,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.5,204,204,39.22,90.39,92.58,204,68.63,84.07,86.76,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.4,379,379,35.62,86.78,85.99,379,67.81,85.96,86.67,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.0,242,242,17.77,68.06,68.85,242,56.2,84.5,86.62,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,34.4,119,119,36.97,76.89,78.77,119,69.75,83.45,86.47,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.5,164,164,26.22,98.96,91.03,164,60.37,88.96,86.43,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,28.9,72,72,34.72,84.17,91.36,72,68.06,89.17,86.41,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.8,205,205,19.02,85.95,86.29,205,51.71,86.34,86.35,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.8,82,82,24.39,65.37,65.69,82,65.85,84.51,86.31,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,29.1,171,171,29.24,78.77,72.98,171,67.84,86.43,86.3,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,22.6,141,141,24.11,78.94,83.91,141,59.57,86.81,86.22,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,26.6,154,154,27.27,84.16,80.5,154,64.29,88.38,86.21,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,19.3,163,163,25.15,106.87,101.2,163,55.83,87.61,86.17,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.0,466,466,31.55,76.39,76.6,466,67.81,86.07,86.07,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,30.8,419,419,33.65,80.0,82.75,419,67.3,85.2,85.99,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,26.9,120,120,30.0,90.67,90.38,120,64.17,89.25,85.76,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,35.0,73,73,38.36,83.97,82.31,73,69.86,84.52,85.74,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,30.9,547,547,32.72,76.78,77.64,547,67.28,83.56,85.7,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,30.5,311,311,31.51,79.74,78.25,311,67.2,86.53,85.66,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,36.2,60,60,36.67,75.17,74.55,60,70.0,82.67,85.53,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.6,177,177,37.29,91.13,92.2,177,66.67,86.27,85.53,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,22.7,147,147,22.45,71.56,74.87,147,59.18,86.33,85.43,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,32.0,59,59,33.9,88.64,82.03,59,67.8,83.9,85.27,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.1,233,233,20.6,95.97,102.44,233,49.79,87.77,85.25,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,18.6,148,148,18.92,81.28,81.73,148,54.05,91.01,85.25,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,37.0,53,53,47.17,99.06,98.82,53,69.81,83.4,85.14,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,38.0,54,54,35.19,63.7,65.46,54,70.37,83.15,85.03,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,19.5,206,206,17.96,72.86,74.19,206,54.85,85.49,84.99,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,25.0,138,138,21.01,67.17,68.21,138,59.42,88.48,84.68,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,35.7,78,78,34.62,73.21,76.13,78,69.23,82.95,84.68,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,25.2,130,130,24.62,79.62,77.78,130,59.23,86.0,84.63,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,36.6,91,91,38.46,77.25,78.65,91,70.33,81.54,84.6,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,11.7,548,548,11.5,89.71,81.29,548,41.24,91.5,84.5,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.2,308,308,14.94,72.86,72.14,308,49.03,85.16,84.42,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.2,933,933,34.51,84.08,84.07,933,66.24,83.98,84.35,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,41.0,209,209,38.76,69.0,70.08,209,72.25,81.24,84.33,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.8,595,595,34.12,78.76,81.02,595,66.22,83.23,84.21,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.4,159,159,23.27,78.43,80.46,159,57.86,88.43,84.2,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.3,157,157,26.75,93.06,94.89,157,57.96,84.39,84.11,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,28.6,80,80,28.75,83.12,79.27,80,65.0,85.12,84.02,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,19.1,174,174,21.26,83.28,86.43,174,54.6,89.94,83.86,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.7,529,529,34.22,78.94,81.25,529,65.78,83.89,83.79,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.6,143,143,25.87,81.68,85.92,143,58.74,88.18,83.73,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,12.1,341,341,12.61,75.07,82.79,341,41.94,86.98,83.65,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.0,736,736,26.63,83.52,83.01,736,60.05,87.04,83.63,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.8,195,195,21.54,82.05,79.3,195,56.92,86.56,83.46,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,12.8,704,704,14.35,88.01,91.61,704,43.32,89.02,83.29,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,26.0,116,116,19.83,60.6,58.98,116,60.34,82.16,83.26,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,34.8,65,65,36.92,83.23,81.76,65,67.69,81.54,83.01,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,37.6,85,85,45.88,84.24,86.02,85,70.59,81.88,82.99,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,19.6,279,279,21.86,88.46,85.84,279,54.48,83.01,82.95,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.9,284,284,32.39,75.07,76.36,284,65.14,81.51,82.74,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,0.6,5107,5107,1.43,80.01,87.63,5107,6.64,75.73,82.73,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,29.2,156,156,27.56,73.78,71.88,156,64.74,85.83,82.48,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,30.7,272,272,33.46,83.09,82.91,272,64.34,83.31,82.48,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,30.6,278,278,30.94,77.99,76.08,278,64.75,81.73,82.46,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,32.1,62,62,37.1,86.45,90.44,62,64.52,84.35,82.46,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,29.8,66,66,28.79,74.24,71.56,66,63.64,80.76,82.42,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.8,577,577,26.69,85.11,83.52,577,59.62,84.21,82.39,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.3,970,970,25.77,79.6,79.8,970,58.87,82.98,82.22,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.5,1464,1464,26.09,79.94,80.48,1464,58.88,83.79,82.09,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.0,256,256,12.89,62.77,63.67,256,47.66,82.11,82.02,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,18.4,1082,1082,18.67,77.79,79.32,1082,50.65,83.75,81.97,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,36.1,66,66,33.33,65.15,66.75,66,68.18,78.94,81.92,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,19.7,335,335,20.3,80.93,78.06,335,53.43,82.78,81.91,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.3,349,349,10.6,59.11,54.07,349,46.99,83.21,81.75,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.2,463,463,28.29,87.04,88.4,463,58.53,84.04,81.69,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.6,564,564,21.99,78.97,80.46,564,53.9,83.94,81.67,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.4,781,781,21.64,79.99,80.4,781,53.91,83.14,81.61,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.8,120,120,15.0,50.67,49.34,120,57.5,81.5,81.58,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.7,222,222,17.12,82.52,79.59,222,48.65,84.82,81.52,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,37.5,75,75,36.0,72.53,72.58,75,68.0,80.53,81.51,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,22.3,186,186,22.04,82.63,83.27,186,54.84,86.61,81.46,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.3,1412,1412,20.75,76.39,77.37,1412,53.97,81.69,81.42,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,22.0,175,175,25.14,88.23,85.99,175,54.86,81.54,81.39,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.3,197,197,16.24,72.49,72.52,197,49.75,83.55,81.37,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.9,327,327,16.51,85.2,88.75,327,45.26,82.51,81.27,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.1,187,187,14.97,72.73,81.46,187,44.92,79.25,81.26,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.6,1360,1360,15.44,75.4,76.33,1360,47.06,83.54,81.23,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.2,204,204,14.71,83.73,82.52,204,44.12,79.9,81.23,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.4,731,731,26.95,84.2,84.15,731,57.87,82.23,81.06,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,12.4,524,524,13.55,88.15,87.5,524,41.22,84.52,81.05,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.2,343,343,16.62,96.94,91.31,343,45.77,83.76,80.94,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,18.8,184,184,22.28,89.73,95.13,184,51.63,84.13,80.9,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,39.0,76,76,42.11,77.5,76.97,76,69.74,80.0,80.89,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.0,1860,1860,22.42,83.76,84.19,1860,53.66,82.33,80.79,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.7,139,139,19.42,69.93,73.13,139,53.24,80.0,80.57,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,5.9,723,723,7.47,102.12,104.34,723,26.83,92.34,80.52,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.0,180,180,17.22,79.39,77.55,180,48.89,83.72,80.44,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.6,203,203,16.75,74.63,79.05,203,47.29,81.13,80.44,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,35.3,65,65,33.85,73.38,74.6,65,66.15,80.15,80.42,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,25.6,101,101,21.78,71.29,71.13,101,56.44,82.57,80.38,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,18.5,1366,1366,18.3,76.19,78.55,1366,49.49,80.47,80.37,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,25.1,126,126,32.54,99.6,104.34,126,55.56,78.49,80.34,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,22.9,154,154,20.78,66.69,71.75,154,55.19,79.42,80.19,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,10.5,685,685,11.53,93.07,88.06,685,37.37,89.5,80.18,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.1,225,225,21.33,79.56,85.28,225,52.89,83.47,80.18,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.6,1408,1408,25.21,75.75,76.34,1408,57.46,80.23,80.13,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,33.0,59,59,35.59,78.98,81.66,59,64.41,81.02,80.11,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.0,356,356,17.42,93.37,93.06,356,45.22,82.78,80.09,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,18.3,827,827,19.71,83.12,84.75,827,49.09,80.52,79.89,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.3,210,210,17.62,107.19,102.37,210,43.81,86.48,79.86,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,30.3,534,534,32.02,77.49,79.09,534,62.73,80.07,79.77,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.8,267,267,13.86,76.48,83.37,267,41.95,82.92,79.7,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,25.7,110,110,21.82,60.73,65.93,110,57.27,79.91,79.68,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,31.3,353,353,31.16,73.2,74.17,353,62.32,78.07,79.67,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,22.1,198,198,22.22,81.72,81.06,198,54.04,81.26,79.66,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.5,374,374,21.93,80.29,83.48,374,52.94,82.03,79.65,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.1,981,981,21.81,80.21,81.58,981,52.8,81.99,79.57,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,19.8,285,285,20.0,80.67,78.0,285,51.93,82.98,79.53,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,8.7,716,716,11.03,109.06,102.79,716,33.52,93.67,79.49,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,12.6,687,687,12.81,86.96,80.26,687,41.05,85.01,79.49,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.0,159,159,25.16,71.01,73.7,159,59.12,81.13,79.47,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.7,3028,3028,15.46,75.21,76.15,3028,45.67,80.4,79.44,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,29.0,112,112,35.71,89.73,90.27,112,62.5,81.79,79.13,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,10.3,592,592,11.49,83.01,88.76,592,36.49,82.45,79.08,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,10.1,566,566,9.89,81.34,80.8,566,36.04,85.65,79.07,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.9,93,93,17.2,52.69,52.31,93,54.84,77.63,78.99,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,32.2,53,53,32.08,73.02,74.75,53,62.26,76.79,78.91,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,26.1,116,116,23.28,72.5,72.52,116,56.9,81.98,78.87,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.9,538,538,22.12,81.32,81.38,538,52.23,79.18,78.79,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.6,2138,2138,18.66,80.38,81.02,2138,48.55,78.85,78.73,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,10.8,649,649,11.56,88.54,86.25,649,37.13,84.9,78.71,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,37.4,60,60,40.0,78.17,81.9,60,66.67,77.5,78.68,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,29.3,86,86,17.44,40.93,45.03,86,61.63,78.14,78.67,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.0,719,719,13.63,83.0,82.47,719,41.31,83.07,78.66,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.3,284,284,16.2,77.96,79.07,284,45.42,80.6,78.66,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,12.5,751,751,12.65,77.82,80.71,751,40.21,82.62,78.65,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.1,213,213,19.72,87.51,88.52,213,48.36,79.34,78.41,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.7,457,457,26.91,82.47,82.12,457,56.24,79.21,78.36,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,34.9,69,69,39.13,83.77,85.31,69,63.77,77.68,78.33,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.7,192,192,19.27,72.76,71.06,192,52.6,81.72,78.32,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,28.5,73,73,34.25,80.41,83.31,73,61.64,79.45,78.22,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.3,105,105,23.81,61.81,65.76,105,59.05,79.43,78.22,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.7,1022,1022,16.83,72.19,73.39,1022,48.63,79.66,78.19,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,18.7,188,188,19.68,84.63,83.14,188,50.0,78.24,77.88,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.8,325,325,15.38,77.45,85.22,325,43.08,80.18,77.84,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,24.1,611,611,26.19,82.41,83.02,611,55.97,80.75,77.82,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.6,461,461,11.5,69.85,67.81,461,41.0,81.37,77.73,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,17.2,210,210,20.48,93.1,93.82,210,47.62,78.9,77.72,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,25.5,96,96,26.04,86.56,81.53,96,55.21,77.92,77.63,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.1,377,377,13.26,64.43,68.96,377,43.77,76.68,77.45,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.7,327,327,18.65,111.56,104.08,327,42.51,82.6,77.38,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.4,256,256,15.23,88.16,85.38,256,42.58,78.28,77.24,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,19.4,188,188,19.68,83.19,81.62,188,50.0,80.37,77.12,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.2,3011,3011,13.28,78.58,79.35,3011,40.85,81.11,77.11,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.4,2634,2634,13.14,78.68,76.28,2634,40.51,80.22,77.09,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,5.7,670,670,5.67,89.27,81.17,670,25.22,89.87,77.0,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.4,624,624,15.54,78.61,80.05,624,44.23,80.67,76.98,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,28.1,70,70,31.43,82.71,79.23,70,58.57,78.14,76.96,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.7,101,101,24.75,69.11,69.76,101,58.42,75.64,76.95,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.5,475,475,12.84,76.36,74.62,475,40.42,79.24,76.94,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,26.3,113,113,23.89,69.56,71.13,113,56.64,74.87,76.93,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,8.6,568,568,8.1,75.39,78.76,568,31.87,81.3,76.92,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,12.3,429,429,11.19,74.59,73.43,429,38.93,78.25,76.82,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,11.1,4182,4182,11.65,81.44,82.24,4182,37.06,81.43,76.63,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,16.9,207,207,16.91,76.96,77.58,207,46.38,76.04,76.62,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.1,1572,1572,14.12,88.03,85.17,1572,40.59,79.91,76.57,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,20.2,967,967,20.89,77.84,77.42,967,50.36,77.2,76.44,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,15.8,1061,1061,16.12,79.64,80.24,1061,43.64,78.36,76.24,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,9.5,726,726,9.92,87.67,82.81,726,33.88,81.52,76.21,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.9,173,173,19.65,73.82,74.09,173,50.87,78.55,76.1,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.3,102,102,23.53,79.12,84.93,102,50.98,75.49,75.88,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,12.2,415,415,11.57,77.06,78.05,415,37.83,76.67,75.83,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.6,148,148,22.3,69.86,65.62,148,56.08,77.36,75.77,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,0.8,961,961,1.87,109.64,116.2,961,7.28,76.55,75.75,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.4,129,129,24.03,87.52,88.62,129,51.16,79.22,75.73,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,14.5,300,300,12.67,67.43,72.51,300,42.0,75.13,75.72,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,23.1,152,152,21.71,64.61,70.07,152,52.63,74.93,75.63,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,8.8,600,600,10.17,84.45,91.99,600,32.33,82.87,75.32,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,21.5,150,150,19.33,69.93,70.63,150,50.67,79.07,75.2,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,18.9,178,178,17.98,78.54,72.95,178,48.31,76.63,75.19,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,13.7,393,393,11.45,67.96,69.65,393,39.69,78.6,75.18,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,27.5,111,111,28.83,81.89,81.56,111,56.76,76.67,75.15,76.03,77.17
1,GLOBAL,kishu_kitai_tansho_ritsu,22.2,258,258,22.48,82.21,81.47,258,51.16,79.84,74.9,76.03,77.17
