phase,segment,combo,total_bins,existing_bins,possible_bins_if_determinable,bins_1_9,bins_10_99,bins_100_149,bins_150_299,bins_300_499,bins_500_plus,min_bin_n,max_bin_n,mean_bin_n,median_bin_n,ratio_1_9,ratio_10_99,ratio_500_plus,has_any_1digit_bin,has_any_2digit_bin,all_existing_bins_ge_150,all_existing_bins_ge_300,all_existing_bins_ge_500,eff_min_bin_n,eff_all_ge_150,eff_all_ge_300,eff_all_ge_500,n_shs_tail_bins,small_headcount_sensitive,review_note
3,KEIBAJO_SURFACE_06_ダ,hizume_code+manken_shisu_decile+agari_shisu_juni,2383,2383,,1509,869,4,1,0,0,1,165,11.2,5.0,0.6332,0.3647,0.0,True,True,False,False,False,1,False,False,False,883,True,1509 bins with n<10; 883 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,hizume_code+ten_shisu_juni+pace_shisu_juni,3218,3218,1296.0,2322,890,4,2,0,0,1,204,8.6,4.0,0.7216,0.2766,0.0,True,True,False,False,False,1,False,False,False,1330,True,2322 bins with n<10; 1330 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,ichi_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,3766,3766,,2681,1079,4,2,0,0,1,227,8.2,6.0,0.7119,0.2865,0.0,True,True,False,False,False,1,False,False,False,907,True,2681 bins with n<10; 907 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,ichi_shisu_juni+manken_shisu_decile+gekiso_juni,2201,2201,,1020,1176,5,0,0,0,1,138,13.6,10.0,0.4634,0.5343,0.0,True,True,False,False,False,1,False,False,False,525,True,1020 bins with n<10; 525 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,ichi_shisu_juni+pace_shisu_juni+gekiso_juni,3672,3672,5832.0,2578,1087,5,2,0,0,1,260,8.4,6.0,0.7021,0.296,0.0,True,True,False,False,False,1,False,False,False,804,True,2578 bins with n<10; 804 SHS tail bins excluded from eff. check; only 3672/5832 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,ichi_shisu_juni+ten_shisu_juni+gekiso_juni,3700,3700,5832.0,2571,1125,2,2,0,0,1,214,8.3,6.0,0.6949,0.3041,0.0,True,True,False,False,False,1,False,False,False,792,True,2571 bins with n<10; 792 SHS tail bins excluded from eff. check; only 3700/5832 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,joken_class_code+agari_shisu_juni+gekiso_juni,1275,1275,2268.0,447,807,16,5,0,0,1,233,24.2,15.0,0.3506,0.6329,0.0,True,True,False,False,False,1,False,False,False,0,True,447 bins with n<10; only 1275/2268 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,joken_class_code+pace_shisu_juni+gekiso_juni,1272,1272,2268.0,468,776,21,6,1,0,1,325,24.2,15.0,0.3679,0.6101,0.0,True,True,False,False,False,1,False,False,False,0,True,468 bins with n<10; only 1272/2268 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,joken_class_code+ten_shisu_juni+gekiso_juni,1272,1272,2268.0,451,798,17,6,0,0,1,259,24.2,16.0,0.3546,0.6274,0.0,True,True,False,False,False,1,False,False,False,0,True,451 bins with n<10; only 1272/2268 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,kijun_ninkijun_tansho+agari_shisu_juni+gekiso_juni,3718,3718,,2581,1133,3,1,0,0,1,209,8.3,6.0,0.6942,0.3047,0.0,True,True,False,False,False,1,False,False,False,790,True,2581 bins with n<10; 790 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,kyakushitsu+kijun_ninkijun_tansho+gekiso_juni,1253,1253,,390,846,9,7,1,0,1,400,24.6,17.0,0.3113,0.6752,0.0,True,True,False,False,False,1,False,False,False,0,True,390 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,kyakushitsu+pace_shisu_juni+gekiso_juni,1224,1224,1296.0,313,897,10,4,0,0,1,213,25.2,20.0,0.2557,0.7328,0.0,True,True,False,False,False,1,False,False,False,0,True,313 bins with n<10; only 1224/1296 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,kyakushitsu+pace_shisu_juni+kijun_ninkijun_tansho,1180,1180,,376,788,12,4,0,0,1,212,26.1,18.0,0.3186,0.6678,0.0,True,True,False,False,False,1,False,False,False,0,True,376 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,kyakushitsu+ten_shisu_juni+gekiso_juni,1202,1202,1296.0,316,873,11,2,0,0,1,160,25.7,21.0,0.2629,0.7263,0.0,True,True,False,False,False,1,False,False,False,0,True,316 bins with n<10; only 1202/1296 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,kyakushitsu+ten_shisu_juni+kijun_ninkijun_tansho,1164,1164,,387,760,13,4,0,0,1,176,26.5,18.0,0.3325,0.6529,0.0,True,True,False,False,False,1,False,False,False,0,True,387 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,kyori_tekisei+ten_shisu_juni+gekiso_juni,1268,1268,1620.0,390,868,10,0,0,0,1,139,23.6,19.0,0.3076,0.6845,0.0,True,True,False,False,False,1,False,False,False,0,True,390 bins with n<10; only 1268/1620 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+kijun_ninkijun_tansho+agari_shisu_juni,1909,1909,,969,932,5,3,0,0,1,252,16.2,9.0,0.5076,0.4882,0.0,True,True,False,False,False,1,False,False,False,0,True,969 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,1917,1917,,1004,904,6,2,1,0,1,371,16.1,9.0,0.5237,0.4716,0.0,True,True,False,False,False,1,False,False,False,0,True,1004 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+pace_shisu_juni+gekiso_juni,2118,2118,5832.0,1022,1093,3,0,0,0,1,137,14.6,10.0,0.4825,0.5161,0.0,True,True,False,False,False,1,False,False,False,0,True,1022 bins with n<10; only 2118/5832 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+pace_shisu_juni+kijun_ninkijun_tansho,1916,1916,,985,925,2,4,0,0,1,240,16.1,9.0,0.5141,0.4828,0.0,True,True,False,False,False,1,False,False,False,0,True,985 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,ls_shisu_juni+ten_shisu_juni+kijun_ninkijun_tansho,1937,1937,,966,966,3,2,0,0,1,206,15.9,10.0,0.4987,0.4987,0.0,True,True,False,False,False,1,False,False,False,0,True,966 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+da_tekisei_code+agari_shisu_juni,380,380,810.0,109,252,10,8,1,0,1,320,40.6,31.5,0.2868,0.6632,0.0,True,True,False,False,False,1,False,False,False,0,True,109 bins with n<10; only 380/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+da_tekisei_code+ichi_shisu_juni,384,384,810.0,109,248,24,3,0,0,1,183,40.2,35.0,0.2839,0.6458,0.0,True,True,False,False,False,1,False,False,False,0,True,109 bins with n<10; only 384/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+da_tekisei_code+pace_shisu_juni,382,382,810.0,114,242,22,4,0,0,1,164,40.4,35.5,0.2984,0.6335,0.0,True,True,False,False,False,1,False,False,False,0,True,114 bins with n<10; only 382/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+da_tekisei_code+ten_shisu_juni,382,382,810.0,113,241,27,1,0,0,1,161,40.4,37.0,0.2958,0.6309,0.0,True,True,False,False,False,1,False,False,False,0,True,113 bins with n<10; only 382/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,1916,1916,2916.0,1158,752,6,0,0,0,1,134,10.0,7.0,0.6044,0.3925,0.0,True,True,False,False,False,1,False,False,False,0,True,1158 bins with n<10; only 1916/2916 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+joken_class_code+pace_shisu_juni,639,639,1134.0,192,419,23,5,0,0,1,188,29.9,18.0,0.3005,0.6557,0.0,True,True,False,False,False,1,False,False,False,0,True,192 bins with n<10; only 639/1134 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+joken_class_code+ten_shisu_juni,637,637,1134.0,189,423,23,2,0,0,1,166,30.0,19.0,0.2967,0.6641,0.0,True,True,False,False,False,1,False,False,False,0,True,189 bins with n<10; only 637/1134 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+kyakushitsu+gekiso_juni,588,588,648.0,157,408,15,7,1,0,1,350,32.5,22.0,0.267,0.6939,0.0,True,True,False,False,False,1,False,False,False,0,True,157 bins with n<10; only 588/648 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+kyakushitsu+pace_shisu_juni,597,597,648.0,92,502,3,0,0,0,1,117,32.0,29.0,0.1541,0.8409,0.0,True,True,False,False,False,1,False,False,False,0,True,92 bins with n<10; only 597/648 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+omo_tekisei_code+agari_shisu_juni,442,442,810.0,63,361,14,4,0,0,1,202,39.2,37.0,0.1425,0.8167,0.0,True,True,False,False,False,1,False,False,False,0,True,63 bins with n<10; only 442/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+pace_shisu_juni+gekiso_juni,1762,1762,2916.0,1022,736,4,0,0,0,1,134,10.8,7.0,0.58,0.4177,0.0,True,True,False,False,False,1,False,False,False,0,True,1022 bins with n<10; only 1762/2916 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+pace_shisu_juni+shiba_tekisei_code,334,334,810.0,112,217,5,0,0,0,1,110,30.3,15.0,0.3353,0.6497,0.0,True,True,False,False,False,1,False,False,False,0,True,112 bins with n<10; only 334/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+uma_deokure_bin+agari_shisu_juni,637,637,,210,410,12,5,0,0,1,272,27.1,14.0,0.3297,0.6436,0.0,True,True,False,False,False,1,False,False,False,0,True,210 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,manken_shirushi+uma_deokure_bin+ten_shisu_juni,639,639,,201,433,5,0,0,0,1,118,27.0,14.0,0.3146,0.6776,0.0,True,True,False,False,False,1,False,False,False,0,True,201 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+agari_shisu_juni+gekiso_juni,885,885,1620.0,134,746,5,0,0,0,1,133,31.4,30.0,0.1514,0.8429,0.0,True,True,False,False,False,1,False,False,False,0,True,134 bins with n<10; only 885/1620 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+kijun_ninkijun_tansho+agari_shisu_juni,859,859,,205,633,16,5,0,0,1,226,32.3,28.0,0.2386,0.7369,0.0,True,True,False,False,False,1,False,False,False,0,True,205 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+manken_shisu_decile+agari_shisu_juni,537,537,,89,403,35,10,0,0,1,275,50.2,46.0,0.1657,0.7505,0.0,True,True,False,False,False,1,False,False,False,0,True,89 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+pace_shisu_juni+gekiso_juni,889,889,1620.0,167,711,9,2,0,0,1,189,31.2,28.0,0.1879,0.7998,0.0,True,True,False,False,False,1,False,False,False,0,True,167 bins with n<10; only 889/1620 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+pace_shisu_juni+kijun_ninkijun_tansho,862,862,,202,642,13,5,0,0,1,214,32.2,26.0,0.2343,0.7448,0.0,True,True,False,False,False,1,False,False,False,0,True,202 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+ten_shisu_juni+gekiso_juni,886,886,1620.0,141,734,11,0,0,0,1,139,31.3,29.0,0.1591,0.8284,0.0,True,True,False,False,False,1,False,False,False,0,True,141 bins with n<10; only 886/1620 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,omo_tekisei_code+ten_shisu_juni+kijun_ninkijun_tansho,857,857,,184,660,12,1,0,0,1,171,32.4,29.0,0.2147,0.7701,0.0,True,True,False,False,False,1,False,False,False,0,True,184 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,pace_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,3734,3734,,2602,1127,3,2,0,0,1,241,8.3,6.0,0.6968,0.3018,0.0,True,True,False,False,False,1,False,False,False,915,True,2602 bins with n<10; 915 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,pace_shisu_juni+shiba_tekisei_code+gekiso_juni,679,679,1620.0,269,398,9,3,0,0,1,224,24.6,13.0,0.3962,0.5862,0.0,True,True,False,False,False,1,False,False,False,119,True,269 bins with n<10; 119 SHS tail bins excluded from eff. check; only 679/1620 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,ten_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,3776,3776,,2657,1115,3,1,0,0,1,191,8.2,6.0,0.7037,0.2953,0.0,True,True,False,False,False,1,False,False,False,924,True,2657 bins with n<10; 924 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,ten_shisu_juni+pace_shisu_juni+gekiso_juni,3600,3600,5832.0,2527,1068,3,2,0,0,1,259,8.6,6.0,0.7019,0.2967,0.0,True,True,False,False,False,1,False,False,False,835,True,2527 bins with n<10; 835 SHS tail bins excluded from eff. check; only 3600/5832 possible bins observed
3,KEIBAJO_SURFACE_06_ダ,ten_shisu_juni+pace_shisu_juni+kijun_ninkijun_tansho,3465,3465,,2378,1080,5,1,1,0,1,362,8.9,5.0,0.6863,0.3117,0.0,True,True,False,False,False,1,False,False,False,805,True,2378 bins with n<10; 805 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,ten_shisu_juni+shiba_tekisei_code+kijun_ninkijun_tansho,681,681,,293,376,11,1,0,0,1,160,24.5,13.0,0.4302,0.5521,0.0,True,True,False,False,False,1,False,False,False,132,True,293 bins with n<10; 132 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ,uma_deokure_bin+agari_shisu_juni+gekiso_juni,1274,1274,,509,754,11,0,0,0,1,131,21.7,12.0,0.3995,0.5918,0.0,True,True,False,False,False,1,False,False,False,0,True,509 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,uma_deokure_bin+pace_shisu_juni+gekiso_juni,1267,1267,,517,739,6,5,0,0,1,214,21.9,12.0,0.4081,0.5833,0.0,True,True,False,False,False,1,False,False,False,0,True,517 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,uma_deokure_bin+pace_shisu_juni+kijun_ninkijun_tansho,1259,1259,,541,700,14,4,0,0,1,223,22.0,11.0,0.4297,0.556,0.0,True,True,False,False,False,1,False,False,False,0,True,541 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,uma_deokure_bin+ten_shisu_juni+gekiso_juni,1275,1275,,519,744,9,3,0,0,1,171,21.7,12.0,0.4071,0.5835,0.0,True,True,False,False,False,1,False,False,False,0,True,519 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,uma_deokure_bin+ten_shisu_juni+kijun_ninkijun_tansho,1264,1264,,523,727,13,1,0,0,1,184,21.9,11.0,0.4138,0.5752,0.0,True,True,False,False,False,1,False,False,False,0,True,523 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,uma_start_shisu_decile+manken_shisu_decile+agari_shisu_juni,1245,1245,,333,908,4,0,0,0,1,138,21.5,16.0,0.2675,0.7293,0.0,True,True,False,False,False,1,False,False,False,0,True,333 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,uma_start_shisu_decile+pace_shisu_juni+gekiso_juni,2014,2014,,865,1145,4,0,0,0,1,116,13.7,11.0,0.4295,0.5685,0.0,True,True,False,False,False,1,False,False,False,0,True,865 bins with n<10
3,KEIBAJO_SURFACE_06_ダ,uma_start_shisu_decile+ten_shisu_juni+pace_shisu_juni,1889,1889,,918,960,9,2,0,0,1,276,14.6,10.0,0.486,0.5082,0.0,True,True,False,False,False,1,False,False,False,0,True,918 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_新馬,kishu_minarai_code+pace_shisu_juni+kijun_ninkijun_tansho,889,889,,691,195,3,0,0,0,1,117,9.8,3.0,0.7773,0.2193,0.0,True,True,False,False,False,1,False,False,False,0,True,691 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_新馬,pace_shisu_juni+kyusha_hyoka_code+kyusha_shisu_decile,324,324,,158,160,6,0,0,0,1,133,26.9,12.0,0.4877,0.4938,0.0,True,True,False,False,False,1,False,False,False,47,True,158 bins with n<10; 47 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,agari_shisu_juni+idm_decile+kishu_shisu_decile,887,887,,437,447,2,1,0,0,1,211,16.1,10.0,0.4927,0.5039,0.0,True,True,False,False,False,1,False,False,False,166,True,437 bins with n<10; 166 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,agari_shisu_juni+kijun_ninkijun_tansho+kishu_shisu_decile,1035,1035,,595,431,6,2,1,0,1,371,13.8,7.0,0.5749,0.4164,0.0,True,True,False,False,False,1,False,False,False,245,True,595 bins with n<10; 245 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,bataiju_zogen+kijun_ninkijun_tansho+kishu_shisu_decile,1123,1123,,836,281,3,3,0,0,1,195,9.9,3.0,0.7444,0.2502,0.0,True,True,False,False,False,1,False,False,False,0,False,836 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,bataiju_zogen+kishu_minarai_code+ten_shisu_juni,1051,1051,,847,190,13,1,0,0,1,150,10.6,2.0,0.8059,0.1808,0.0,True,True,False,False,False,1,False,False,False,158,True,847 bins with n<10; 158 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,bataiju_zogen+omo_tekisei_code+gekiso_juni,765,765,,463,299,3,0,0,0,1,115,14.4,5.0,0.6052,0.3908,0.0,True,True,False,False,False,1,False,False,False,160,True,463 bins with n<10; 160 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,bataiju_zogen+omo_tekisei_code+kijun_ninkijun_tansho,744,744,,474,266,4,0,0,0,1,134,14.8,4.0,0.6371,0.3575,0.0,True,True,False,False,False,1,False,False,False,0,False,474 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,bataiju_zogen+tenkai_kigo_code+agari_shisu_juni,801,801,,556,224,15,6,0,0,1,185,13.9,4.0,0.6941,0.2797,0.0,True,True,False,False,False,1,False,False,False,171,True,556 bins with n<10; 171 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,gekiso_juni+idm_decile+kishu_shisu_decile,898,898,,439,455,2,2,0,0,1,273,15.9,10.0,0.4889,0.5067,0.0,True,True,False,False,False,1,False,False,False,196,True,439 bins with n<10; 196 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,ichi_shisu_juni+gekiso_juni+kishu_shisu_decile,2207,2207,,1863,341,2,1,0,0,1,214,6.5,4.0,0.8441,0.1545,0.0,True,True,False,False,False,1,False,False,False,471,True,1863 bins with n<10; 471 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,kijun_ninkijun_tansho+gekiso_juni+idm_decile,1247,1247,,734,510,2,1,0,0,1,215,11.4,7.0,0.5886,0.409,0.0,True,True,False,False,False,1,False,False,False,200,True,734 bins with n<10; 200 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,kijun_ninkijun_tansho+pace_shisu_juni+idm_decile,1254,1254,,761,490,2,1,0,0,1,199,11.4,6.0,0.6069,0.3907,0.0,True,True,False,False,False,1,False,False,False,198,True,761 bins with n<10; 198 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,kijun_ninkijun_tansho+pace_shisu_juni+kishu_shisu_decile,1035,1035,,608,416,9,1,1,0,1,399,13.8,7.0,0.5874,0.4019,0.0,True,True,False,False,False,1,False,False,False,139,True,608 bins with n<10; 139 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,kijun_ninkijun_tansho+ten_shisu_juni+kishu_shisu_decile,1045,1045,,601,434,8,1,1,0,1,349,13.6,8.0,0.5751,0.4153,0.0,True,True,False,False,False,1,False,False,False,138,True,601 bins with n<10; 138 SHS tail bins excluded from eff. check
3,KEIBAJO_SURFACE_06_ダ_条件戦,kishu_minarai_code+agari_shisu_juni+gekiso_juni,1064,1064,972.0,809,238,13,4,0,0,1,224,13.4,3.0,0.7603,0.2237,0.0,True,True,False,False,False,1,False,False,False,0,True,809 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kishu_minarai_code+gekiso_juni+pace_shisu_juni,1038,1038,972.0,773,247,13,4,1,0,1,309,13.7,4.0,0.7447,0.238,0.0,True,True,False,False,False,1,False,False,False,0,True,773 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kishu_minarai_code+gekiso_juni+ten_shisu_juni,1023,1023,972.0,759,248,12,4,0,0,1,239,13.9,3.0,0.7419,0.2424,0.0,True,True,False,False,False,1,False,False,False,0,True,759 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kyakushitsu+gekiso_juni+kishu_shisu_decile,764,764,,253,507,3,1,0,0,1,273,18.6,15.0,0.3312,0.6636,0.0,True,True,False,False,False,1,False,False,False,0,True,253 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kyakushitsu+kijun_ninkijun_tansho+gekiso_juni,1144,1144,,589,552,2,1,0,0,1,221,12.5,9.0,0.5149,0.4825,0.0,True,True,False,False,False,1,False,False,False,0,True,589 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kyakushitsu+manken_shisu_decile+gekiso_juni,646,646,,221,422,3,0,0,0,1,127,21.5,17.0,0.3421,0.6533,0.0,True,True,False,False,False,1,False,False,False,0,True,221 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kyakushitsu+rotation_bin+agari_shisu_juni,481,481,,165,312,4,0,0,0,1,114,23.1,17.0,0.343,0.6486,0.0,True,True,False,False,False,1,False,False,False,0,True,165 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kyakushitsu+rotation_bin+gekiso_juni,479,479,,167,309,3,0,0,0,1,149,23.2,17.0,0.3486,0.6451,0.0,True,True,False,False,False,1,False,False,False,0,True,167 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,kyakushitsu+rotation_bin+pace_shisu_juni,464,464,,173,286,5,0,0,0,1,127,24.0,16.5,0.3728,0.6164,0.0,True,True,False,False,False,1,False,False,False,0,True,173 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,ls_shisu_juni+agari_shisu_juni+kijun_ninkijun_tansho,1565,1565,,1075,487,2,1,0,0,1,163,9.1,5.0,0.6869,0.3112,0.0,True,True,False,False,False,1,False,False,False,0,True,1075 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,ls_shisu_juni+agari_shisu_juni+kishu_shisu_decile,1140,1140,,659,478,1,2,0,0,1,183,12.5,7.0,0.5781,0.4193,0.0,True,True,False,False,False,1,False,False,False,0,True,659 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,ls_shisu_juni+gekiso_juni+kishu_shisu_decile,1133,1133,,666,463,2,2,0,0,1,262,12.6,7.0,0.5878,0.4086,0.0,True,True,False,False,False,1,False,False,False,0,True,666 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,ls_shisu_juni+kijun_ninkijun_tansho+pace_shisu_juni,1557,1557,,1063,491,2,1,0,0,1,172,9.2,5.0,0.6827,0.3154,0.0,True,True,False,False,False,1,False,False,False,0,True,1063 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+gekiso_juni+idm_decile,695,695,,359,333,3,0,0,0,1,134,13.3,9.0,0.5165,0.4791,0.0,True,True,False,False,False,1,False,False,False,0,True,359 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+gekiso_juni+kishu_shisu_decile,960,960,,631,326,1,2,0,0,1,201,9.6,6.0,0.6573,0.3396,0.0,True,True,False,False,False,1,False,False,False,0,True,631 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+idm_decile+kishu_shisu_decile,461,461,,189,268,4,0,0,0,1,108,20.0,15.0,0.41,0.5813,0.0,True,True,False,False,False,1,False,False,False,0,False,189 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+kijun_ninkijun_tansho+kishu_shisu_decile,528,528,,291,231,2,4,0,0,1,207,17.5,8.0,0.5511,0.4375,0.0,True,True,False,False,False,1,False,False,False,0,False,291 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+kishu_minarai_code+agari_shisu_juni,486,486,486.0,347,124,12,3,0,0,1,260,19.0,4.0,0.714,0.2551,0.0,True,True,False,False,False,1,False,False,False,0,True,347 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+kyakushitsu+gekiso_juni,567,567,648.0,230,334,2,1,0,0,1,178,16.3,13.0,0.4056,0.5891,0.0,True,True,False,False,False,1,False,False,False,0,True,230 bins with n<10; only 567/648 possible bins observed
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+manken_shisu_decile+gekiso_juni,721,721,,409,309,2,1,0,0,1,232,12.8,7.0,0.5673,0.4286,0.0,True,True,False,False,False,1,False,False,False,0,True,409 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+omo_tekisei_code+gekiso_juni,378,378,810.0,184,189,3,2,0,0,1,206,19.8,10.0,0.4868,0.5,0.0,True,True,False,False,False,1,False,False,False,0,True,184 bins with n<10; only 378/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+omo_tekisei_code+kishu_shisu_decile,270,270,,107,157,6,0,0,0,1,135,27.7,19.0,0.3963,0.5815,0.0,True,True,False,False,False,1,False,False,False,0,False,107 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+pace_yoso+agari_shisu_juni,375,375,810.0,120,250,5,0,0,0,1,140,24.6,18.0,0.32,0.6667,0.0,True,True,False,False,False,1,False,False,False,0,True,120 bins with n<10; only 375/810 possible bins observed
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+tenkai_kigo_code+agari_shisu_juni,402,402,972.0,183,204,9,6,0,0,1,279,23.0,10.5,0.4552,0.5075,0.0,True,True,False,False,False,1,False,False,False,0,True,183 bins with n<10; only 402/972 possible bins observed
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+uma_deokure_bin+agari_shisu_juni,426,426,,202,221,3,0,0,0,1,147,17.4,11.5,0.4742,0.5188,0.0,True,True,False,False,False,1,False,False,False,0,True,202 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+uma_deokure_bin+gekiso_juni,393,393,,211,176,4,2,0,0,1,218,18.8,7.0,0.5369,0.4478,0.0,True,True,False,False,False,1,False,False,False,0,True,211 bins with n<10
3,KEIBAJO_SURFACE_06_ダ_条件戦,manken_shirushi+uma_deokure_bin+kishu_shisu_decile,308,308,,158,146,4,0,0,0,1,126,24.0,8.0,0.513,0.474,0.0,True,True,False,False,False,1,False,False,False,0,False,158 bins with n<10
