phase,segment,combo,bin_key,n_horses,sample_bucket,is_existing_bin,is_possible_bin_if_determinable,should_count_for_adoption_judgement,note
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,520.0,118,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,650.0,120,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,361.0,120,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,700.0,121,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,292.0,121,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,278.0,122,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,710.0,124,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,224.0,125,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,121.0,126,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,127.0,126,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,680.0,127,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,263.0,127,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,331.0,128,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,515.0,131,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,570.0,133,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,315.0,135,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,340.0,137,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,640.0,138,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,257.0,141,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,730.0,142,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,450.0,143,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,147.0,144,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,182.0,145,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,154.0,146,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,550.0,148,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,212.0,148,100_149,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,485.0,150,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,600.0,150,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,375.0,151,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,175.0,152,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,161.0,153,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,208.0,157,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,231.0,158,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,258.0,159,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,358.0,160,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,540.0,165,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,345.0,170,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,155.0,170,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,102.0,170,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,660.0,174,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,335.0,179,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,166.0,179,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,325.0,180,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,193.0,182,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,420.0,187,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,490.0,187,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,370.0,196,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,277.0,196,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,303.0,196,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,165.0,198,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,305.0,199,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,610.0,204,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,470.0,207,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,455.0,210,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,251.0,214,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,93.0,219,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,223.0,228,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,62.0,228,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,235.0,234,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,181.0,238,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,500.0,242,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,207.0,242,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,390.0,251,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,138.0,254,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,385.0,257,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,405.0,263,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,320.0,265,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,350.0,266,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,355.0,276,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,580.0,277,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,185.0,277,150_299,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,530.0,310,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,128.0,319,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,460.0,329,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,145.0,329,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,430.0,333,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,100.0,333,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,195.0,336,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,210.0,345,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,190.0,354,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,270.0,358,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,120.0,362,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,300.0,363,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,230.0,381,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,84.0,389,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,56.0,438,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,510.0,443,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,360.0,445,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,440.0,461,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,78.0,475,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,255.0,480,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,480.0,483,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,52.0,488,300_499,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,160.0,501,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,260.0,514,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,410.0,526,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,205.0,527,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,400.0,581,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,380.0,594,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,275.0,605,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,60.0,638,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,90.0,638,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,125.0,659,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,250.0,857,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,310.0,878,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,83.0,883,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,220.0,901,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,150.0,933,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,290.0,933,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,72.0,938,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,77.0,983,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,240.0,1047,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,55.0,1047,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,51.0,1110,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,330.0,1115,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,140.0,1195,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,200.0,2208,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,75.0,2241,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,50.0,2410,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,130.0,2733,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,280.0,3091,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,70.0,3251,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,180.0,4274,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,110.0,4330,500_plus,True,True,True,
1,GLOBAL_条件戦,kakutoku_shokin_ruikei,0.0,68037,500_plus,True,True,True,
1,GLOBAL_条件戦,kyori_tekisei_2,1.0,127,100_149,True,True,True,
1,GLOBAL_条件戦,kyori_tekisei_2,3.0,277,150_299,True,True,True,
1,GLOBAL_条件戦,kyori_tekisei_2,5.0,1047,500_plus,True,True,True,
1,GLOBAL_条件戦,kyori_tekisei_2,2.0,1132,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,84.0,1,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,79.0,1,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,72.0,1,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,65.0,1,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,91.0,1,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,85.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,74.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,76.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,61.0,2,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,90.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,92.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,77.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,59.0,3,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,49.0,4,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,82.0,5,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,69.0,5,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,51.0,5,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,89.0,6,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,52.0,7,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,34.0,7,1_9,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,48.0,12,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,54.0,13,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,73.0,13,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,58.0,14,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,88.0,14,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,53.0,14,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,78.0,20,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,41.0,20,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,64.0,21,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,37.0,21,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,70.0,22,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,47.0,23,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,39.0,24,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,46.0,30,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,55.0,33,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,35.0,41,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,32.0,41,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,2.0,44,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,86.0,54,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,28.0,58,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,42.0,61,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,45.0,68,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,26.0,78,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,56.0,99,10_99,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,24.0,102,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,31.0,104,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,62.0,117,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,16.0,124,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,19.0,140,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,71.0,147,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,83.0,148,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,3.0,149,100_149,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,23.0,153,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,36.0,159,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,21.0,162,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,13.0,174,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,44.0,204,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,4.0,213,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,30.0,282,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,27.0,282,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,57.0,296,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,15.0,298,150_299,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,5.0,307,300_499,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,6.0,323,300_499,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,7.0,379,300_499,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,18.0,388,300_499,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,80.0,418,300_499,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,38.0,524,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,9.0,536,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,8.0,591,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,22.0,606,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,43.0,615,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,10.0,744,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,60.0,975,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,11.0,1037,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,75.0,1118,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,29.0,1142,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,12.0,1457,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,14.0,1867,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,40.0,1988,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,17.0,2586,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,67.0,3311,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,20.0,3629,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,25.0,5117,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,33.0,7193,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,50.0,10431,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,99.9,12930,500_plus,True,True,True,
1,GLOBAL_条件戦,uma_deokure_ritsu,0.0,56260,500_plus,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,1.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-1.6,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.8,2,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-1.7,4,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-1.4,5,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-1.3,9,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-1.2,11,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.6,11,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.7,12,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-1.1,16,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.5,17,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-1.0,29,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.8,39,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.7,43,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.9,44,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.2,45,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.3,50,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.4,54,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.1,57,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.6,65,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.5,79,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.2,99,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.3,116,100_149,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.1,126,100_149,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,-0.4,139,100_149,True,True,True,
1,KEIBAJO_SURFACE_01_芝_未勝利,uma_start_shisu,0.0,373,300_499,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,55.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,69.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,114.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,88.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,87.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,77.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,48.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,93.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,54.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,105.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,47.0,1,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,70.0,2,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,68.0,2,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,78.0,2,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,79.0,3,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,72.0,3,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,67.0,3,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,73.0,4,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,71.0,4,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,40.0,4,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,12.0,4,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,63.0,5,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,64.0,5,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,41.0,5,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,65.0,6,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,56.0,6,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,34.0,7,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,66.0,9,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,57.0,9,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,60.0,9,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,19.0,9,1_9,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,26.0,10,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,53.0,11,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,58.0,12,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,49.0,12,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,50.0,13,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,59.0,14,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,33.0,16,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,46.0,17,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,39.0,17,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,27.0,19,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,52.0,21,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,13.0,22,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,51.0,22,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,20.0,25,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,42.0,25,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,45.0,26,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,35.0,33,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,32.0,35,10_99,True,True,True,
1,KEIBAJO_SURFACE_01_芝_条件戦,nyukyu_nannichimae,44.0,41,10_99,True,True,True,
